LID,POL,POD,AA_Time_Actual_Arrival,AA_Delay,COUNTRY
L7100,MXMEX,USCVG,,0.0,US
L7101,KZALA,PTLIS,,0.0,PT
L7102,BHBAH,ZADUR,,0.0,ZA
L7103,TRIST,ITCTA,,0.0,IT
L7104,INBOM,KZGUW,,0.0,KZ
L7105,CNMFM,LKCMB,,0.0,LK
L7106,ESBCN,NOOSL,,0.0,NO
L7107,VNHAN,JPHMD,,0.0,JP
L7108,ZACPT,OMMCT,,0.0,OM
L7109,GYGEO,DEFRA,,0.0,DE
L7110,CABLR,TZDAR,,0.0,TZ
L7111,GBBFS,UZTAS,,0.0,UZ
L7112,KPICN,MVMLE,,0.0,MV
L7113,PWROR,SCSEZ,,0.0,SC
L7114,CNHGH,AEAUH,,0.0,AE
L7115,DEFRA,CDFBM,,0.0,CD
L7116,ECGYE,USBOS,,0.0,US
L7117,USSLC,SCSEZ,,0.0,SC
L7118,ECGYE,IQEBL,,0.0,IQ
L7119,NPKTM,HKHI0,,0.0,HK
L7120,ECGYQ,PFPPT,,0.0,PF
L7121,CAYYZ,UYMVD,,0.0,UY
L7122,CAVAN,UZTAS,,0.0,UZ
L7123,CNWUH,AEDXB,,0.0,AE
L7124,JOAMM,MZMPM,,0.0,MZ
L7125,GBMAN,BMBDA,,0.0,BM
L7126,SARUH,ECUIO,,0.0,EC
L7127,GBLON,SCSEZ,,0.0,SC
L7128,VNSGN,INBLR,,0.0,IN
L7129,ECUIO,INBLR,,0.0,IN
L7130,JPHKT,ECUIO,,0.0,EC
L7131,USDET,CUSCU,,0.0,CU
L7132,OMMCT,ITSWK,,0.0,IT
L7133,NPKTM,MYPEN,,0.0,MY
L7134,KZALA,KZNQZ,,0.0,KZ
L7135,HKHKG,CMDLA,,0.0,CM
L7136,ECUIO,AUDRW,,0.0,AU
L7137,DEBRE,CFBGF,,0.0,CF
L7138,IQEBL,RUDYR,,0.0,RU
L7139,CNCTU,OMSLL,,0.0,OM
L7140,SAJED,MYKUL,,0.0,MY
L7141,GBSTN,SDKRT,,0.0,SD
L7142,KZALA,JPHND,,0.0,JP
L7143,GBSTN,KWKWI,,0.0,KW
L7144,KZALA,USCMH,,0.0,US
L7145,CAVAN,ECUIO,,0.0,EC
L7146,CNFOC,IQBSR,,0.0,IQ
L7147,VNTCG,VNHAN,,0.0,VN
L7148,ZAJNB,EGCAI,,0.0,EG
L7149,USSAN,KZGUW,,0.0,KZ
L7150,IQEBL,CAYUL,,0.0,CA
L7151,HNSLO,DESTR,,0.0,DE
L7152,CAYUL,USCHI,,0.0,US
L7153,BDDAC,JPKIX,,0.0,JP
L7154,LVRIX,IDJKT,,0.0,ID
L7155,USTPA,OMSLL,,0.0,OM
L7156,PLWAW,GALBV,,0.0,GA
L7157,TWTPE,ISREK,,0.0,IS
L7158,SAJED,SGSIN,,0.0,SG
L7159,AZGYD,CNHGH,,0.0,CN
L7160,TWKHH,TJDYU,,0.0,TJ
L7161,PKKHI,DZALG,,0.0,DZ
L7162,FRCDG,MQFDF,,0.0,MQ
L7163,AOLAD,HTPAP,,0.0,HT
L7164,AUMEL,CGPNR,,0.0,CG
L7165,PTOPO,UZTAS,,0.0,UZ
L7166,GBSTN,ILTLV,,0.0,IL
L7167,MYKUL,BDDAC,,0.0,BD
L7168,ESBCN,NPKTM,,0.0,NP
L7169,KPICN,IRIKA,,0.0,IR
L7170,DEBRE,CYLCA,,0.0,CY
L7171,KPICN,PFPPT,,0.0,PF
L7172,ECDUN,SAJUB,,0.0,SA
L7173,CZPRG,AOLAD,,0.0,AO
L7174,AEDWC,SGJUR,,0.0,SG
L7175,ECGYE,CNCTU,,0.0,CN
L7176,NLAMS,MZMPM,,0.0,MZ
L7177,PHMNL,SAJED,,0.0,SA
L7178,AESHJ,CNPVG,,0.0,CN
L7179,CNXIA,SKBTS,,0.0,SK
L7180,ILTLV,AUMEL,,0.0,AU
L7181,CUSCU,CNCGO,,0.0,CN
L7182,INDEL,AEDXB,,0.0,AE
L7183,KPICN,USORD,,0.0,US
L7184,USLAX,CDBZV,,0.0,CD
L7185,PHMNL,IQBGW,,0.0,IQ
L7186,GBLHR,MXGDL,,0.0,MX
L7187,CRSJO,UGEBB,,0.0,UG
L7188,ECDUN,MQFDF,,0.0,MQ
L7189,LKCMB,CNSZX,,0.0,CN
L7190,CNTAO,CNKMG,,0.0,CN
L7191,USIAH,TMASB,,0.0,TM
L7192,GTGUA,CNXMN,,0.0,CN
L7193,USJFK,LRMLW,,0.0,LR
L7194,ECUIO,UGEBB,,0.0,UG
L7195,TRIST,IQBSR,,0.0,IQ
L7196,HNSLO,KENBO,,0.0,KE
L7197,USTPA,SCSEZ,,0.0,SC
L7198,TNTUN,IEDUB,,0.0,IE
L7199,INDEL,CDFBM,,0.0,CD
L7200,CAVAN,USORD,,0.0,US
L7201,PKSKT,GETBS,,0.0,GE
L7202,USORD,MTMLA,,0.0,MT
L7203,LVRIX,GALBV,,0.0,GA
L7204,CNYAT,KZGUW,,0.0,KZ
L7205,AOLAD,INHYD,,0.0,IN
L7206,INAMD,CYLCA,,0.0,CY
L7207,TNTUN,ARBUE,,0.0,AR
L7208,CNCGU,GALBV,,0.0,GA
L7209,KWKWI,USPHX,,0.0,US
L7210,CNYAT,CYECN,,0.0,CY
L7211,AESHJ,KWKWI,,0.0,KW
L7212,TRISL,MGTNR,,0.0,MG
L7213,USPHL,UZTAS,,0.0,UZ
L7214,KRINC,CNHGH,,0.0,CN
L7215,DKCPH,IRIKA,,0.0,IR
L7216,CNCGU,LRMLW,,0.0,LR
L7217,OMMCT,CNMFM,,0.0,CN
L7218,GTGUA,CAYYZ,,0.0,CA
L7219,ILTAV,CNCAN,,0.0,CN
L7220,CNDLC,TNTUN,,0.0,TN
L7221,PWROR,NGLOS,,0.0,NG
L7222,AGSJO,CAYWG,,0.0,CA
L7223,CAYVR,LYMJI,,0.0,LY
L7224,USEWR,USPDX,,0.0,US
L7225,CASJB,MXZLO,,0.0,MX
L7226,CNNGB,SGSIN,,0.0,SG
L7227,CNXIA,HKHKG,,0.0,HK
L7228,CAYYC,ISREK,,0.0,IS
L7229,CRSJO,DESTR,,0.0,DE
L7230,MYPEN,SAJED,,0.0,SA
L7231,GBLON,CUSCU,,0.0,CU
L7232,FJSUV,TZMWZ,,0.0,TZ
L7233,DELEJ,TZDAR,,0.0,TZ
L7234,HKHKG,GBMNC,,0.0,GB
L7235,ETADD,LULUX,,0.0,LU
L7236,ECGYQ,CNPVG,,0.0,CN
L7237,ECDUN,MUMRU,,0.0,MU
L7238,JOAMM,ZACPT,,0.0,ZA
L7239,CNEHU,MUMRU,,0.0,MU
L7240,IDCGK,ILTLV,,0.0,IL
L7241,ILTAV,USATL,,0.0,US
L7242,AOLAD,TNTUN,,0.0,TN
L7243,AGSJO,BRVIX,,0.0,BR
L7244,USCLT,IQEBL,,0.0,IQ
L7245,HNSLO,AUSYD,,0.0,AU
L7246,USTPA,CASKI,,0.0,CA
L7247,CNKHN,TMASB,,0.0,TM
L7248,USMCI,RWKGL,,0.0,RW
L7249,CRSJO,UZTAS,,0.0,UZ
L7250,BEBRU,BMBDA,,0.0,BM
L7251,LVRIX,USMEM,,0.0,US
L7252,ZAJNB,AONBJ,,0.0,AO
L7253,CNTNA,DZALG,,0.0,DZ
L7254,CNSHA,NPKTM,,0.0,NP
L7255,GBPIK,TDNDJ,,0.0,TD
L7256,CNWUH,LRMLW,,0.0,LR
L7257,ECUIO,VNSGN,,0.0,VN
L7258,HKHKG,GTGUA,,0.0,GT
L7259,GTGUA,AUBNE,,0.0,AU
L7260,ILTAV,AUROB,,0.0,AU
L7261,TNTUN,CDGOM,,0.0,CD
L7262,THTPT,HKHI0,,0.0,HK
L7263,HNSLO,ECUIO,,0.0,EC
L7264,CNXIA,BSNAS,,0.0,BS
L7265,MRNKC,MUMRU,,0.0,MU
L7266,CAYYC,USMCO,,0.0,US
L7267,SESTO,AONBJ,,0.0,AO
L7268,PWROR,KZGUW,,0.0,KZ
L7269,FJSUV,JPHND,,0.0,JP
L7270,USCLT,DZALG,,0.0,DZ
L7271,ECUIO,SADMM,,0.0,SA
L7272,CNBJS,JPNRT,,0.0,JP
L7273,PKLHE,IRIKA,,0.0,IR
L7274,USDET,MGTNR,,0.0,MG
L7275,PKLHE,CNPVG,,0.0,CN
L7276,ECUIO,USMCO,,0.0,US
L7277,INHYD,GTGUA,,0.0,GT
L7278,CASJB,CRSJO,,0.0,CR
L7279,CNHFE,CRSJO,,0.0,CR
L7280,MYPEN,SOHGA,,0.0,SO
L7281,INAMD,MQFDF,,0.0,MQ
L7282,VNSGN,AONBJ,,0.0,AO
L7283,TRISL,NLAMS,,0.0,NL
L7284,CAYYC,KWKWI,,0.0,KW
L7285,CUSCU,USCHI,,0.0,US
L7286,USEWR,USIAD,,0.0,US
L7287,GYGEO,USDFW,,0.0,US
L7288,SESTO,KGFRU,,0.0,KG
L7289,USMCI,MXGDL,,0.0,MX
L7290,CNXIA,ILTLV,,0.0,IL
L7291,MUPLU,TRADB,,0.0,TR
L7292,ITSWK,GBBHX,,0.0,GB
L7293,USABY,CDBZV,,0.0,CD
L7294,USABY,CYLCA,,0.0,CY
L7295,GBMNC,DZALG,,0.0,DZ
L7296,CNTNA,INCCU,,0.0,IN
L7297,GBGLA,KWKWI,,0.0,KW
L7298,ECGYQ,CNCGO,,0.0,CN
L7299,CNHGH,CGPNR,,0.0,CG
L7300,ARSPD,GALBV,,0.0,GA
L7301,BRRIO,IQBGW,,0.0,IQ
L7302,CNXIY,VNSGN,,0.0,VN
L7303,USBOS,DEHAJ,,0.0,DE
L7304,PWROR,USBNA,,0.0,US
L7305,VNTCG,LKCMB,,0.0,LK
L7306,CNYAT,SADMM,,0.0,SA
L7307,GBBHM,PTOPO,,0.0,PT
L7308,MVMLE,CNCGO,,0.0,CN
L7309,USSLC,USEWR,,0.0,US
L7310,USPHL,KZGUW,,0.0,KZ
L7311,CNTNA,AEAUH,,0.0,AE
L7312,PKLHE,AEDWC,,0.0,AE
L7313,GBMAN,CAYYC,,0.0,CA
L7314,INDEL,JPHND,,0.0,JP
L7315,NPKTM,JPNRT,,0.0,JP
L7316,CAYVR,USIAD,,0.0,US
L7317,GBBHM,GBGLA,,0.0,GB
L7318,JPHKT,CRSJO,,0.0,CR
L7319,PKISB,CNTSN,,0.0,CN
L7320,GBPIK,OMSLL,,0.0,OM
L7321,GBBBS,NLAMS,,0.0,NL
L7322,LKCMB,ESMAD,,0.0,ES
L7323,USSTL,LKCMB,,0.0,LK
L7324,FJSUV,GTGUA,,0.0,GT
L7325,PKLHE,INBOM,,0.0,IN
L7326,USDFW,LYMJI,,0.0,LY
L7327,PELIM,CUSCU,,0.0,CU
L7328,MUPLU,SNDSS,,0.0,SN
L7329,GBBFS,GBLHR,,0.0,GB
L7330,CAYYT,UYMVD,,0.0,UY
L7331,CNQDG,TMASB,,0.0,TM
L7332,GRATH,MUMRU,,0.0,MU
L7333,IDCGK,LKCMB,,0.0,LK
L7334,ECUIO,CLSCL,,0.0,CL
L7335,CNSZX,CNMFM,,0.0,CN
L7336,JOAMM,JPOKA,,0.0,JP
L7337,CZPRG,PTOPO,,0.0,PT
L7338,CNWUH,HKHKG,,0.0,HK
L7339,USCLE,LRMLW,,0.0,LR
L7340,MUPLU,USMEM,,0.0,US
L7341,CNPEK,NLAMS,,0.0,NL
L7342,ECUIO,SGSIN,,0.0,SG
L7343,BRRIO,BRGRU,,0.0,BR
L7344,FRCDG,IQBSR,,0.0,IQ
L7345,CNPKX,KZALA,,0.0,KZ
L7346,KPICN,USCLT,,0.0,US
L7347,KWKWI,IQBSR,,0.0,IQ
L7348,GBSTN,IQBGW,,0.0,IQ
L7349,ATVIE,DKCPH,,0.0,DK
L7350,QADOH,AONBJ,,0.0,AO
L7351,CRSJO,OMSLL,,0.0,OM
L7352,CNTSN,MUMRU,,0.0,MU
L7353,QADOH,CNCAN,,0.0,CN
L7354,CNCGO,CYLCA,,0.0,CY
L7355,CNNGB,KZGUW,,0.0,KZ
L7356,CAYVR,TMASB,,0.0,TM
L7357,USABY,USPHX,,0.0,US
L7358,JPNGO,INCOK,,0.0,IN
L7359,PHMNL,CNTAO,,0.0,CN
L7360,GBGLA,AGANU,,0.0,AG
L7361,ECDUN,CGPNR,,0.0,CG
L7362,CUSCU,MZMPM,,0.0,MZ
L7363,DELEJ,GBTIL,,0.0,GB
L7364,GBLGW,OMSLL,,0.0,OM
L7365,AUNTL,CYECN,,0.0,CY
L7366,AUSYD,BSNAS,,0.0,BS
L7367,FJSUV,JPHMD,,0.0,JP
L7368,TNTUN,NOOSL,,0.0,NO
L7369,CUSCU,TRADB,,0.0,TR
L7370,ITLIN,TDNDJ,,0.0,TD
L7371,AOLAD,TMASB,,0.0,TM
L7372,CNPVG,JPNRT,,0.0,JP
L7373,BEBRU,LBBEY,,0.0,LB
L7374,CNBJS,AEDXB,,0.0,AE
L7375,AEDXB,KPICN,,0.0,KP
L7376,THBKK,ECUIO,,0.0,EC
L7377,GTGUA,USPDX,,0.0,US
L7378,DEDUI,SOMGQ,,0.0,SO
L7379,CUSCU,GBBHX,,0.0,GB
L7380,CNYAT,GBLHR,,0.0,GB
L7381,GBLON,GBBHX,,0.0,GB
L7382,JPKIX,SCSEZ,,0.0,SC
L7383,GBMNC,UYMVD,,0.0,UY
L7384,USMIA,USNYC,,0.0,US
L7385,USEWR,MXMEX,,0.0,MX
L7386,USABY,ECUIO,,0.0,EC
L7387,CRSJO,INBLR,,0.0,IN
L7388,GBBHX,LTKLJ,,0.0,LT
L7389,USCVG,SOMGQ,,0.0,SO
L7390,GBGLW,BEANR,,0.0,BE
L7391,IQEBL,GBMAN,,0.0,GB
L7392,USSFO,KGFRU,,0.0,KG
L7393,USSTL,GBMAN,,0.0,GB
L7394,NZAKL,MWLLW,,0.0,MW
L7395,KZALA,KPICN,,0.0,KP
L7396,ECGYE,SNDSS,,0.0,SN
L7397,GBGLA,ESTFS,,0.0,ES
L7398,ESBCN,AMEVN,,0.0,AM
L7399,EGCAI,CUSCU,,0.0,CU
L7400,GBLHR,MACAS,,0.0,MA
L7401,GBLHR,SOMGQ,,0.0,SO
L7402,CRSJO,PLWAW,,0.0,PL
L7403,GBBHM,BMBDA,,0.0,BM
L7404,PELIM,BRGRU,,0.0,BR
L7405,ILTLV,AUSYD,,0.0,AU
L7406,PKLHE,JPOKA,,0.0,JP
L7407,AUMEL,UZTAS,,0.0,UZ
L7408,ECDUN,LVRIX,,0.0,LV
L7409,PKISB,MWLLW,,0.0,MW
L7410,CNXIA,IQEBL,,0.0,IQ
L7411,CNXIA,LBBEY,,0.0,LB
L7412,ILTAV,SESTO,,0.0,SE
L7413,FRCQF,ATVIE,,0.0,AT
L7414,PWROR,PHMNL,,0.0,PH
L7415,AEDWC,AONBJ,,0.0,AO
L7416,AGSJO,DKCPH,,0.0,DK
L7417,QADOH,CNCTU,,0.0,CN
L7418,VNSGN,OMMCT,,0.0,OM
L7419,KZALA,CASKI,,0.0,CA
L7420,OMMCT,KGFRU,,0.0,KG
L7421,SGSIN,CGPNR,,0.0,CG
L7422,IQEBL,GBSTN,,0.0,GB
L7423,USSAN,CRSJO,,0.0,CR
L7424,NPKTM,USPHX,,0.0,US
L7425,TWKHH,CDFBM,,0.0,CD
L7426,MGTNR,USCVG,,0.0,US
L7427,CNNGB,CNPKX,,0.0,CN
L7428,CNPVG,SDKRT,,0.0,SD
L7429,DEHHN,DKCPH,,0.0,DK
L7430,KZALA,USCVG,,0.0,US
L7431,GBLON,RUVKO,,0.0,RU
L7432,NPKTM,AOLAD,,0.0,AO
L7433,NPKTM,NOOSL,,0.0,NO
L7434,TNTUN,USBOS,,0.0,US
L7435,ZAJNB,CYECN,,0.0,CY
L7436,JPHND,IDJKT,,0.0,ID
L7437,PHMNL,CRSJO,,0.0,CR
L7438,CRSJO,PKLHE,,0.0,PK
L7439,ESMAD,TMASB,,0.0,TM
L7440,AEDXB,GBBHX,,0.0,GB
L7441,USLAX,IRIKA,,0.0,IR
L7442,JPHND,SDKRT,,0.0,SD
L7443,TRAYT,ESTFS,,0.0,ES
L7444,CNBJS,PKKHI,,0.0,PK
L7445,GBMNC,MGTNR,,0.0,MG
L7446,USSAN,CASKI,,0.0,CA
L7447,INCCU,AMEVN,,0.0,AM
L7448,KRINC,ECUIO,,0.0,EC
L7449,CNSGH,OMSLL,,0.0,OM
L7450,CNKHN,AEDWC,,0.0,AE
L7451,CABLR,AGANU,,0.0,AG
L7452,DKCPH,AOLAD,,0.0,AO
L7453,INDEL,INCCU,,0.0,IN
L7454,QADOH,SOMGQ,,0.0,SO
L7455,INCOK,CNCGO,,0.0,CN
L7456,CNPEK,CNCAN,,0.0,CN
L7457,BEBRU,SESTO,,0.0,SE
L7458,CLSCL,SDKRT,,0.0,SD
L7459,CNPKX,KZNQZ,,0.0,KZ
L7460,FJSUV,INAMD,,0.0,IN
L7461,FRCQF,ESBCN,,0.0,ES
L7462,CRSJO,USPDX,,0.0,US
L7463,ECGYQ,EGCAI,,0.0,EG
L7464,GBLGW,GBGLA,,0.0,GB
L7465,MUMRU,MGTNR,,0.0,MG
L7466,USDTW,ISREK,,0.0,IS
L7467,AESHJ,CNMFM,,0.0,CN
L7468,USSAN,USJFK,,0.0,US
L7469,GBPIK,CRSJO,,0.0,CR
L7470,TWTPE,CNPEK,,0.0,CN
L7471,CNFOC,PKLHE,,0.0,PK
L7472,DELEJ,OMMCT,,0.0,OM
L7473,INCCU,TNTUN,,0.0,TN
L7474,MGTNR,GBGLA,,0.0,GB
L7475,USSAN,MWLLW,,0.0,MW
L7476,QADOH,TZDAR,,0.0,TZ
L7477,VNSGN,LKCMB,,0.0,LK
L7478,CAVAN,USPHL,,0.0,US
L7479,CZPRG,MUMRU,,0.0,MU
L7480,IQEBL,UYMVD,,0.0,UY
L7481,CNWUH,IDCGK,,0.0,ID
L7482,HNSLO,PKLHE,,0.0,PK
L7483,ITMXP,KWKWI,,0.0,KW
L7484,FIHEL,ILTLV,,0.0,IL
L7485,ILTLV,GALBV,,0.0,GA
L7486,QADOH,MVMLE,,0.0,MV
L7487,ESBCN,TJDYU,,0.0,TJ
L7488,USIAH,KHPNH,,0.0,KH
L7489,SGSIN,SGSIN,,0.0,SG
L7490,CNTSN,CDFBM,,0.0,CD
L7491,KZALA,CAYYZ,,0.0,CA
L7492,FRCQF,MTMLA,,0.0,MT
L7493,KPICN,GBTIL,,0.0,GB
L7494,DKCPH,ECUIO,,0.0,EC
L7495,HKHKG,AESHJ,,0.0,AE
L7496,AGSJO,ITMXP,,0.0,IT
L7497,HNSLO,USSLC,,0.0,US
L7498,INCOK,SARUH,,0.0,SA
L7499,KPICN,GHACC,,0.0,GH
L7500,CNBJS,TZDAR,,0.0,TZ
L7501,MUMRU,USDFW,,0.0,US
L7502,USCLE,CDGOM,,0.0,CD
L7503,AUADL,JOAMM,,0.0,JO
L7504,DEBRE,UYMVD,,0.0,UY
L7505,INAMD,JPHND,,0.0,JP
L7506,ECDUN,DESTR,,0.0,DE
L7507,AEDXB,PKLHE,,0.0,PK
L7508,MYPEN,GBMAN,,0.0,GB
L7509,JPHKT,IDJKT,,0.0,ID
L7510,INCCU,KZGUW,,0.0,KZ
L7511,CNKHN,AOLAD,,0.0,AO
L7512,CNBJS,MZMPM,,0.0,MZ
L7513,NPKTM,CAYVR,,0.0,CA
L7514,ECUIO,PTLIS,,0.0,PT
L7515,GTGUA,GBSTN,,0.0,GB
L7516,PKKHI,SAJUB,,0.0,SA
L7517,PKLHE,CNCTU,,0.0,CN
L7518,DEHHN,NLAMS,,0.0,NL
L7519,VNHAN,CRSJO,,0.0,CR
L7520,GBPIK,CDBZV,,0.0,CD
L7521,TRAYT,NOOSL,,0.0,NO
L7522,GRATH,ESBCN,,0.0,ES
L7523,USMCI,USMEM,,0.0,US
L7524,MUPLU,BEANR,,0.0,BE
L7525,BHBAH,RUSVO,,0.0,RU
L7526,JPKIX,PFPPT,,0.0,PF
L7527,USPHL,AGANU,,0.0,AG
L7528,DEHHN,ATVIE,,0.0,AT
L7529,TRAYT,TDNDJ,,0.0,TD
L7530,FRCQF,RUDYR,,0.0,RU
L7531,MGTNR,USEWR,,0.0,US
L7532,NPKTM,CYECN,,0.0,CY
L7533,KZALA,QADOH,,0.0,QA
L7534,SAJED,INDEL,,0.0,IN
L7535,VNDAD,INBOM,,0.0,IN
L7536,USATL,LTKLJ,,0.0,LT
L7537,KWKWI,INCCU,,0.0,IN
L7538,FRCQF,KWKWI,,0.0,KW
L7539,CNNKG,CNXMN,,0.0,CN
L7540,CNCAN,KHPNH,,0.0,KH
L7541,USSTL,USIAD,,0.0,US
L7542,JOAMM,KGFRU,,0.0,KG
L7543,HNSLO,GETBS,,0.0,GE
L7544,USDFW,USLAS,,0.0,US
L7545,CNPVG,INBOM,,0.0,IN
L7546,CASJB,USMCO,,0.0,US
L7547,ATVIE,ESMAD,,0.0,ES
L7548,ILTAV,USSTL,,0.0,US
L7549,ECGYQ,KZALA,,0.0,KZ
L7550,NLAMS,DEHAJ,,0.0,DE
L7551,NPKTM,SOMGQ,,0.0,SO
L7552,GYGEO,USSFO,,0.0,US
L7553,CNXIY,SGJUR,,0.0,SG
L7554,MUMRU,GBDVR,,0.0,GB
L7555,ILTAV,CAHAL,,0.0,CA
L7556,INMAA,KWKWI,,0.0,KW
L7557,GBNCL,GBGLW,,0.0,GB
L7558,AUPER,AUADL,,0.0,AU
L7559,KPICN,USMCO,,0.0,US
L7560,SAJED,LULUX,,0.0,LU
L7561,CNMFM,KHPNH,,0.0,KH
L7562,INBOM,JPNGO,,0.0,JP
L7563,PTOPO,AOLAD,,0.0,AO
L7564,MVMLE,MWLLW,,0.0,MW
L7565,CNQDG,AMEVN,,0.0,AM
L7566,CNXIA,LRMLW,,0.0,LR
L7567,VNHAN,ECUIO,,0.0,EC
L7568,INCOK,SAJED,,0.0,SA
L7569,KRICN,JPNGO,,0.0,JP
L7570,GBSTN,ITSWK,,0.0,IT
L7571,USTPA,ECUIO,,0.0,EC
L7572,CNSZX,AEAUH,,0.0,AE
L7573,HNSLO,MQFDF,,0.0,MQ
L7574,CNPEK,PHMNL,,0.0,PH
L7575,VNHAN,IDCGK,,0.0,ID
L7576,AEDXB,CDBZV,,0.0,CD
L7577,GBMNC,AGANU,,0.0,AG
L7578,ILTAV,MXMEX,,0.0,MX
L7579,AUSYD,UGEBB,,0.0,UG
L7580,AEDXB,IQBSR,,0.0,IQ
L7581,KZALA,BRVIX,,0.0,BR
L7582,AEDWC,HTPAP,,0.0,HT
L7583,KPICN,SCSEZ,,0.0,SC
L7584,TWTPE,MYPEN,,0.0,MY
L7585,AOLAD,CDGOM,,0.0,CD
L7586,AESHJ,JPHND,,0.0,JP
L7587,AOLAD,CNPVG,,0.0,CN
L7588,NPKTM,GBABD,,0.0,GB
L7589,AOLAD,TRADB,,0.0,TR
L7590,CNHFE,LBBEY,,0.0,LB
L7591,CNTSN,SOHGA,,0.0,SO
L7592,OMMCT,PHMNL,,0.0,PH
L7593,CNNKG,GTGUA,,0.0,GT
L7594,CRSJO,NGLOS,,0.0,NG
L7595,DECGN,FRCDG,,0.0,FR
L7596,CNWUX,TNTUN,,0.0,TN
L7597,USSTL,USORD,,0.0,US
L7598,AESHJ,MWLLW,,0.0,MW
L7599,CNMFM,GBMAN,,0.0,GB
L7600,JPNRT,HKHKG,,0.0,HK
L7601,MVMLE,UZTAS,,0.0,UZ
L7602,GBBFS,BMBDA,,0.0,BM
L7603,PWROR,MUMRU,,0.0,MU
L7604,USSLC,USORD,,0.0,US
L7605,INBLR,KRICN,,0.0,KR
L7606,PWROR,SOHGA,,0.0,SO
L7607,TWKHH,KZGUW,,0.0,KZ
L7608,ESMAD,IQBGW,,0.0,IQ
L7609,EGCAI,CDGOM,,0.0,CD
L7610,GYGEO,JPNRT,,0.0,JP
L7611,IQEBL,TNTUN,,0.0,TN
L7612,MUPLU,USCHI,,0.0,US
L7613,CNPVG,HKHI0,,0.0,HK
L7614,JPHKT,CNWUH,,0.0,CN
L7615,PKLHE,CNTSN,,0.0,CN
L7616,USSTL,USLAX,,0.0,US
L7617,AESHJ,INDEL,,0.0,IN
L7618,CNTSN,NLAMS,,0.0,NL
L7619,CNCAN,SCSEZ,,0.0,SC
L7620,INMAA,QADOH,,0.0,QA
L7621,INBLR,GBGLA,,0.0,GB
L7622,MXMEX,IRIKA,,0.0,IR
L7623,AGSJO,SEMMX,,0.0,SE
L7624,ILTAV,USIAH,,0.0,US
L7625,TWKHH,LBBEY,,0.0,LB
L7626,CNWUH,GTGUA,,0.0,GT
L7627,HKHKG,SOHGA,,0.0,SO
L7628,TRADB,CMDLA,,0.0,CM
L7629,NPKTM,TZMWZ,,0.0,TZ
L7630,TNTUN,ITMXP,,0.0,IT
L7631,CNWUH,LVRIX,,0.0,LV
L7632,USDET,USMEM,,0.0,US
L7633,USLAX,LYMJI,,0.0,LY
L7634,AZGYD,CNKMG,,0.0,CN
L7635,CASJB,MXMEX,,0.0,MX
L7636,DECGN,NPKTM,,0.0,NP
L7637,INCCU,CUSCU,,0.0,CU
L7638,INCCU,IQBGW,,0.0,IQ
L7639,USCLT,USSLC,,0.0,US
L7640,MUMRU,USMIA,,0.0,US
L7641,DEDUI,AGANU,,0.0,AG
L7642,JPNGO,JPNGO,,0.0,JP
L7643,USABY,CAYYZ,,0.0,CA
L7644,GBGLW,LRMLW,,0.0,LR
L7645,MVMLE,CNTSN,,0.0,CN
L7646,DKCPH,PFPPT,,0.0,PF
L7647,ETADD,AMEVN,,0.0,AM
L7648,USSLC,TZDAR,,0.0,TZ
L7649,INBLR,QADOH,,0.0,QA
L7650,GTGUA,SADMM,,0.0,SA
L7651,MUPLU,USJFK,,0.0,US
L7652,TRISL,AOLAD,,0.0,AO
L7653,GBMNC,BEBRU,,0.0,BE
L7654,USCHI,AOLAD,,0.0,AO
L7655,ILTAV,USORD,,0.0,US
L7656,PKSKT,LBBEY,,0.0,LB
L7657,KZALA,UZTAS,,0.0,UZ
L7658,AGSJO,HKHKG,,0.0,HK
L7659,JPNGO,INHYD,,0.0,IN
L7660,USMCI,SKBTS,,0.0,SK
L7661,CAYUL,SOMGQ,,0.0,SO
L7662,JOAMM,BDDAC,,0.0,BD
L7663,MGTNR,CAHAL,,0.0,CA
L7664,GBLGW,BEBRU,,0.0,BE
L7665,PKSKT,SADMM,,0.0,SA
L7666,PKLHE,TMASB,,0.0,TM
L7667,USEWR,USMCO,,0.0,US
L7668,CUSCU,PKISB,,0.0,PK
L7669,CAYYC,NPKTM,,0.0,NP
L7670,MXMEX,LRMLW,,0.0,LR
L7671,ITSWK,MZMPM,,0.0,MZ
L7672,MRNKC,AUROB,,0.0,AU
L7673,AESHJ,CYLCA,,0.0,CY
L7674,CRSJO,CGPNR,,0.0,CG
L7675,CLSCL,OMMCT,,0.0,OM
L7676,CRSJO,AEDWC,,0.0,AE
L7677,CNCGU,KGFRU,,0.0,KG
L7678,MUMRU,INHYD,,0.0,IN
L7679,ITMXP,AGANU,,0.0,AG
L7680,BHBAH,USPHX,,0.0,US
L7681,USLAX,SOMGQ,,0.0,SO
L7682,CAMTR,MXGDL,,0.0,MX
L7683,IDSUB,KHPNH,,0.0,KH
L7684,ATVIE,SESTO,,0.0,SE
L7685,PKLHE,SAJUB,,0.0,SA
L7686,GRATH,BEANR,,0.0,BE
L7687,FJSUV,GBDVR,,0.0,GB
L7688,USORD,MQFDF,,0.0,MQ
L7689,CNSHA,CYECN,,0.0,CY
L7690,USCLE,USSDF,,0.0,US
L7691,KPICN,RUDYR,,0.0,RU
L7692,USCLT,CUSCU,,0.0,CU
