VID,VNm,VType,V_Avg_Time,V_Avg_Delay,Voyage
V43309,TRK-45-UZ ROAD 4,ROAD,0.0,0.0,VOY-6144
V43310,TRK-45-UZ ROAD 5,ROAD,0.0,0.0,VOY-5136
V43311,R-00132313 RAIL 1,RAIL,0.0,0.0,VOY-4862
V43312,R-00132313 RAIL 2,RAIL,0.0,0.0,VOY-2680
V43313,R-00132313 RAIL 3,RAIL,0.0,0.0,VOY-1632
V43314,R-00132313 RAIL 4,RAIL,0.0,0.0,VOY-2589
V43315,R-00132313 RAIL 5,RAIL,0.0,0.0,VOY-5060
V43316,TRK-49-ZS ROAD 1,ROAD,0.0,0.0,VOY-7655
V43317,TRK-49-ZS ROAD 2,ROAD,0.0,0.0,VOY-1316
V43318,TRK-49-ZS ROAD 3,ROAD,0.0,0.0,VOY-8757
V43319,TRK-49-ZS ROAD 4,ROAD,0.0,0.0,VOY-8524
V43320,TRK-49-ZS ROAD 5,ROAD,0.0,0.0,VOY-2204
V43321,TRK-58-JM ROAD 1,ROAD,0.0,0.0,VOY-8493
V43322,TRK-58-JM ROAD 2,ROAD,0.0,0.0,VOY-6733
V43323,TRK-58-JM ROAD 3,ROAD,0.0,0.0,VOY-5191
V43324,TRK-58-JM ROAD 4,ROAD,0.0,0.0,VOY-2421
V43325,TRK-58-JM ROAD 5,ROAD,0.0,0.0,VOY-9701
V43326,TRK-65-QM ROAD 1,ROAD,0.0,0.0,VOY-9008
V43327,TRK-65-QM ROAD 2,ROAD,0.0,0.0,VOY-8561
V43328,TRK-65-QM ROAD 3,ROAD,0.0,0.0,VOY-6874
V43329,TRK-65-QM ROAD 4,ROAD,0.0,0.0,VOY-1531
V43330,TRK-65-QM ROAD 5,ROAD,0.0,0.0,VOY-1311
V43331,TRK-10-DS ROAD 1,ROAD,0.0,0.0,VOY-9296
V43332,TRK-10-DS ROAD 2,ROAD,0.0,0.0,VOY-4636
V43333,TRK-10-DS ROAD 3,ROAD,0.0,0.0,VOY-8043
V43334,TRK-10-DS ROAD 4,ROAD,0.0,0.0,VOY-1702
V43335,TRK-10-DS ROAD 5,ROAD,0.0,0.0,VOY-3721
V43336,TRK-35-PQ ROAD 1,ROAD,0.0,0.0,VOY-3480
V43337,TRK-35-PQ ROAD 2,ROAD,0.0,0.0,VOY-8179
V43338,TRK-35-PQ ROAD 3,ROAD,0.0,0.0,VOY-4068
V43339,TRK-35-PQ ROAD 4,ROAD,0.0,0.0,VOY-2928
V43340,TRK-35-PQ ROAD 5,ROAD,0.0,0.0,VOY-1954
V43341,TRK-1-XW ROAD 1,ROAD,0.0,0.0,VOY-5620
V43342,TRK-1-XW ROAD 2,ROAD,0.0,0.0,VOY-4313
V43343,TRK-1-XW ROAD 3,ROAD,0.0,0.0,VOY-8779
V43344,TRK-1-XW ROAD 4,ROAD,0.0,0.0,VOY-7134
V43345,TRK-1-XW ROAD 5,ROAD,0.0,0.0,VOY-7811
V43346,R-00134600 RAIL 1,RAIL,0.0,0.0,VOY-8148
V43347,R-00134600 RAIL 2,RAIL,0.0,0.0,VOY-1205
V43348,R-00134600 RAIL 3,RAIL,0.0,0.0,VOY-3834
V43349,R-00134600 RAIL 4,RAIL,0.0,0.0,VOY-3376
V43350,R-00134600 RAIL 5,RAIL,0.0,0.0,VOY-6035
V43351,TRK-59-YC ROAD 1,ROAD,0.0,0.0,VOY-1597
V43352,TRK-59-YC ROAD 2,ROAD,0.0,0.0,VOY-6356
V43353,TRK-59-YC ROAD 3,ROAD,0.0,0.0,VOY-4051
V43354,TRK-59-YC ROAD 4,ROAD,0.0,0.0,VOY-6677
V43355,TRK-59-YC ROAD 5,ROAD,0.0,0.0,VOY-7607
V43356,R-00134601 RAIL 1,RAIL,0.0,0.0,VOY-4860
V43357,R-00134601 RAIL 2,RAIL,0.0,0.0,VOY-3918
V43358,R-00134601 RAIL 3,RAIL,0.0,0.0,VOY-2768
V43359,R-00134601 RAIL 4,RAIL,0.0,0.0,VOY-6037
V43360,R-00134601 RAIL 5,RAIL,0.0,0.0,VOY-8505
V43361,TRK-60-ZC ROAD 1,ROAD,0.0,0.0,VOY-3857
V43362,TRK-60-ZC ROAD 2,ROAD,0.0,0.0,VOY-5728
V43363,TRK-60-ZC ROAD 3,ROAD,0.0,0.0,VOY-7760
V43364,TRK-60-ZC ROAD 4,ROAD,0.0,0.0,VOY-4646
V43365,TRK-60-ZC ROAD 5,ROAD,0.0,0.0,VOY-6135
V43366,TRK-83-CT ROAD 1,ROAD,0.0,0.0,VOY-2824
V43367,TRK-83-CT ROAD 2,ROAD,0.0,0.0,VOY-5763
V43368,TRK-83-CT ROAD 3,ROAD,0.0,0.0,VOY-9383
V43369,TRK-83-CT ROAD 4,ROAD,0.0,0.0,VOY-4265
V43370,TRK-83-CT ROAD 5,ROAD,0.0,0.0,VOY-2576
V43371,TRK-63-TD ROAD 1,ROAD,0.0,0.0,VOY-4877
V43372,TRK-63-TD ROAD 2,ROAD,0.0,0.0,VOY-7740
V43373,TRK-63-TD ROAD 3,ROAD,0.0,0.0,VOY-2113
V43374,TRK-63-TD ROAD 4,ROAD,0.0,0.0,VOY-6464
V43375,TRK-63-TD ROAD 5,ROAD,0.0,0.0,VOY-7772
V43376,TRK-68-LB ROAD 1,ROAD,0.0,0.0,VOY-8389
V43377,TRK-68-LB ROAD 2,ROAD,0.0,0.0,VOY-9767
V43378,TRK-68-LB ROAD 3,ROAD,0.0,0.0,VOY-9428
V43379,TRK-68-LB ROAD 4,ROAD,0.0,0.0,VOY-9207
V43380,TRK-68-LB ROAD 5,ROAD,0.0,0.0,VOY-8382
V43381,R-00136596 RAIL 1,RAIL,0.0,0.0,VOY-9694
V43382,R-00136596 RAIL 2,RAIL,0.0,0.0,VOY-2484
V43383,R-00136596 RAIL 3,RAIL,0.0,0.0,VOY-4188
V43384,R-00136596 RAIL 4,RAIL,0.0,0.0,VOY-1913
V43385,R-00136596 RAIL 5,RAIL,0.0,0.0,VOY-9872
V43386,TRK-78-LJ ROAD 1,ROAD,0.0,0.0,VOY-4962
V43387,TRK-78-LJ ROAD 2,ROAD,0.0,0.0,VOY-5481
V43388,TRK-78-LJ ROAD 3,ROAD,0.0,0.0,VOY-8778
V43389,TRK-78-LJ ROAD 4,ROAD,0.0,0.0,VOY-9305
V43390,TRK-78-LJ ROAD 5,ROAD,0.0,0.0,VOY-9396
V43391,TRK-14-WW ROAD 1,ROAD,0.0,0.0,VOY-5098
V43392,TRK-14-WW ROAD 2,ROAD,0.0,0.0,VOY-3711
V43393,TRK-14-WW ROAD 3,ROAD,0.0,0.0,VOY-5140
V43394,TRK-14-WW ROAD 4,ROAD,0.0,0.0,VOY-7475
V43395,TRK-14-WW ROAD 5,ROAD,0.0,0.0,VOY-2731
V43396,TRK-48-ZB ROAD 1,ROAD,0.0,0.0,VOY-9481
V43397,TRK-48-ZB ROAD 2,ROAD,0.0,0.0,VOY-5227
V43398,TRK-48-ZB ROAD 3,ROAD,0.0,0.0,VOY-7580
V43399,TRK-48-ZB ROAD 4,ROAD,0.0,0.0,VOY-4824
V43400,TRK-48-ZB ROAD 5,ROAD,0.0,0.0,VOY-7984
V43401,TRK-12-EU ROAD 1,ROAD,0.0,0.0,VOY-7603
V43402,TRK-12-EU ROAD 2,ROAD,0.0,0.0,VOY-6540
V43403,TRK-12-EU ROAD 3,ROAD,0.0,0.0,VOY-3376
V43404,TRK-12-EU ROAD 4,ROAD,0.0,0.0,VOY-7367
V43405,TRK-12-EU ROAD 5,ROAD,0.0,0.0,VOY-4202
V43406,TRK-69-JW ROAD 1,ROAD,0.0,0.0,VOY-7275
V43407,TRK-69-JW ROAD 2,ROAD,0.0,0.0,VOY-5038
V43408,TRK-69-JW ROAD 3,ROAD,0.0,0.0,VOY-4215
V43409,TRK-69-JW ROAD 4,ROAD,0.0,0.0,VOY-2106
V43410,TRK-69-JW ROAD 5,ROAD,0.0,0.0,VOY-2711
V43411,TRK-12-ZX ROAD 1,ROAD,0.0,0.0,VOY-8259
V43412,TRK-12-ZX ROAD 2,ROAD,0.0,0.0,VOY-4427
V43413,TRK-12-ZX ROAD 3,ROAD,0.0,0.0,VOY-2341
V43414,TRK-12-ZX ROAD 4,ROAD,0.0,0.0,VOY-4739
V43415,TRK-12-ZX ROAD 5,ROAD,0.0,0.0,VOY-1021
V43416,TRK-93-XE ROAD 1,ROAD,0.0,0.0,VOY-6326
V43417,TRK-93-XE ROAD 2,ROAD,0.0,0.0,VOY-7866
V43418,TRK-93-XE ROAD 3,ROAD,0.0,0.0,VOY-5829
V43419,TRK-93-XE ROAD 4,ROAD,0.0,0.0,VOY-2137
V43420,TRK-93-XE ROAD 5,ROAD,0.0,0.0,VOY-5358
V43421,TRK-91-QI ROAD 1,ROAD,0.0,0.0,VOY-2815
V43422,TRK-91-QI ROAD 2,ROAD,0.0,0.0,VOY-5280
V43423,TRK-91-QI ROAD 3,ROAD,0.0,0.0,VOY-2536
V43424,TRK-91-QI ROAD 4,ROAD,0.0,0.0,VOY-5778
V43425,TRK-91-QI ROAD 5,ROAD,0.0,0.0,VOY-7420
V43426,TRK-61-CP ROAD 1,ROAD,0.0,0.0,VOY-7805
V43427,TRK-61-CP ROAD 2,ROAD,0.0,0.0,VOY-4033
V43428,TRK-61-CP ROAD 3,ROAD,0.0,0.0,VOY-2261
V43429,TRK-61-CP ROAD 4,ROAD,0.0,0.0,VOY-6583
V43430,TRK-61-CP ROAD 5,ROAD,0.0,0.0,VOY-9909
V43431,TRK-40-TS ROAD 1,ROAD,0.0,0.0,VOY-4325
V43432,TRK-40-TS ROAD 2,ROAD,0.0,0.0,VOY-1578
V43433,TRK-40-TS ROAD 3,ROAD,0.0,0.0,VOY-3025
V43434,TRK-40-TS ROAD 4,ROAD,0.0,0.0,VOY-7709
V43435,TRK-40-TS ROAD 5,ROAD,0.0,0.0,VOY-3263
V43436,TRK-80-VU ROAD 1,ROAD,0.0,0.0,VOY-4927
V43437,TRK-80-VU ROAD 2,ROAD,0.0,0.0,VOY-9381
V43438,TRK-80-VU ROAD 3,ROAD,0.0,0.0,VOY-2937
V43439,TRK-80-VU ROAD 4,ROAD,0.0,0.0,VOY-8477
V43440,TRK-80-VU ROAD 5,ROAD,0.0,0.0,VOY-3967
V43441,TRK-50-KG ROAD 1,ROAD,0.0,0.0,VOY-6996
V43442,TRK-50-KG ROAD 2,ROAD,0.0,0.0,VOY-5947
V43443,TRK-50-KG ROAD 3,ROAD,0.0,0.0,VOY-9970
V43444,TRK-50-KG ROAD 4,ROAD,0.0,0.0,VOY-7341
V43445,TRK-50-KG ROAD 5,ROAD,0.0,0.0,VOY-5442
V43446,TRK-79-DP ROAD 1,ROAD,0.0,0.0,VOY-7045
V43447,TRK-79-DP ROAD 2,ROAD,0.0,0.0,VOY-6465
V43448,TRK-79-DP ROAD 3,ROAD,0.0,0.0,VOY-6691
V43449,TRK-79-DP ROAD 4,ROAD,0.0,0.0,VOY-5251
V43450,TRK-79-DP ROAD 5,ROAD,0.0,0.0,VOY-5469
V43451,TRK-65-AA ROAD 1,ROAD,0.0,0.0,VOY-8959
V43452,TRK-65-AA ROAD 2,ROAD,0.0,0.0,VOY-6794
V43453,TRK-65-AA ROAD 3,ROAD,0.0,0.0,VOY-6199
V43454,TRK-65-AA ROAD 4,ROAD,0.0,0.0,VOY-1362
V43455,TRK-65-AA ROAD 5,ROAD,0.0,0.0,VOY-7841
V43456,TRK-93-SI ROAD 1,ROAD,0.0,0.0,VOY-2694
V43457,TRK-93-SI ROAD 2,ROAD,0.0,0.0,VOY-7635
V43458,TRK-93-SI ROAD 3,ROAD,0.0,0.0,VOY-1858
V43459,TRK-93-SI ROAD 4,ROAD,0.0,0.0,VOY-4212
V43460,TRK-93-SI ROAD 5,ROAD,0.0,0.0,VOY-8249
V43461,TRK-35-SV ROAD 1,ROAD,0.0,0.0,VOY-6736
V43462,TRK-35-SV ROAD 2,ROAD,0.0,0.0,VOY-4511
V43463,TRK-35-SV ROAD 3,ROAD,0.0,0.0,VOY-1537
V43464,TRK-35-SV ROAD 4,ROAD,0.0,0.0,VOY-9238
V43465,TRK-35-SV ROAD 5,ROAD,0.0,0.0,VOY-1068
V43466,R-00203823 RAIL 1,RAIL,0.0,0.0,VOY-3889
V43467,R-00203823 RAIL 2,RAIL,0.0,0.0,VOY-8886
V43468,R-00203823 RAIL 3,RAIL,0.0,0.0,VOY-4640
V43469,R-00203823 RAIL 4,RAIL,0.0,0.0,VOY-8839
V43470,R-00203823 RAIL 5,RAIL,0.0,0.0,VOY-3707
V43471,TRK-81-JN ROAD 1,ROAD,0.0,0.0,VOY-8598
V43472,TRK-81-JN ROAD 2,ROAD,0.0,0.0,VOY-9046
V43473,TRK-81-JN ROAD 3,ROAD,0.0,0.0,VOY-5916
V43474,TRK-81-JN ROAD 4,ROAD,0.0,0.0,VOY-8844
V43475,TRK-81-JN ROAD 5,ROAD,0.0,0.0,VOY-9495
V43476,TRK-62-IG ROAD 1,ROAD,0.0,0.0,VOY-4796
V43477,TRK-62-IG ROAD 2,ROAD,0.0,0.0,VOY-1674
V43478,TRK-62-IG ROAD 3,ROAD,0.0,0.0,VOY-2446
V43479,TRK-62-IG ROAD 4,ROAD,0.0,0.0,VOY-7570
V43480,TRK-62-IG ROAD 5,ROAD,0.0,0.0,VOY-6284
V43481,TRK-10-ZE ROAD 1,ROAD,0.0,0.0,VOY-3408
V43482,TRK-10-ZE ROAD 2,ROAD,0.0,0.0,VOY-9894
V43483,TRK-10-ZE ROAD 3,ROAD,0.0,0.0,VOY-2284
V43484,TRK-10-ZE ROAD 4,ROAD,0.0,0.0,VOY-3511
V43485,TRK-10-ZE ROAD 5,ROAD,0.0,0.0,VOY-9168
V43486,TRK-43-GG ROAD 1,ROAD,0.0,0.0,VOY-5783
V43487,TRK-43-GG ROAD 2,ROAD,0.0,0.0,VOY-3827
V43488,TRK-43-GG ROAD 3,ROAD,0.0,0.0,VOY-5372
V43489,TRK-43-GG ROAD 4,ROAD,0.0,0.0,VOY-1900
V43490,TRK-43-GG ROAD 5,ROAD,0.0,0.0,VOY-7347
V43491,R-00139239 RAIL 1,RAIL,0.0,0.0,VOY-5695
V43492,R-00139239 RAIL 2,RAIL,0.0,0.0,VOY-1205
V43493,R-00139239 RAIL 3,RAIL,0.0,0.0,VOY-1487
V43494,R-00139239 RAIL 4,RAIL,0.0,0.0,VOY-7662
V43495,R-00139239 RAIL 5,RAIL,0.0,0.0,VOY-9128
V43496,TRK-45-JZ ROAD 1,ROAD,0.0,0.0,VOY-5036
V43497,TRK-45-JZ ROAD 2,ROAD,0.0,0.0,VOY-8926
V43498,TRK-45-JZ ROAD 3,ROAD,0.0,0.0,VOY-2477
V43499,TRK-45-JZ ROAD 4,ROAD,0.0,0.0,VOY-8013
V43500,TRK-45-JZ ROAD 5,ROAD,0.0,0.0,VOY-5021
V43501,TRK-32-CO ROAD 1,ROAD,0.0,0.0,VOY-7026
V43502,TRK-32-CO ROAD 2,ROAD,0.0,0.0,VOY-7587
V43503,TRK-32-CO ROAD 3,ROAD,0.0,0.0,VOY-2118
V43504,TRK-32-CO ROAD 4,ROAD,0.0,0.0,VOY-8264
V43505,TRK-32-CO ROAD 5,ROAD,0.0,0.0,VOY-3646
V43506,TRK-98-GY ROAD 1,ROAD,0.0,0.0,VOY-8566
V43507,TRK-98-GY ROAD 2,ROAD,0.0,0.0,VOY-5112
V43508,TRK-98-GY ROAD 3,ROAD,0.0,0.0,VOY-5692
V43509,TRK-98-GY ROAD 4,ROAD,0.0,0.0,VOY-2853
V43510,TRK-98-GY ROAD 5,ROAD,0.0,0.0,VOY-7504
V43511,R-00139931 RAIL 1,RAIL,0.0,0.0,VOY-4055
V43512,R-00139931 RAIL 2,RAIL,0.0,0.0,VOY-3511
V43513,R-00139931 RAIL 3,RAIL,0.0,0.0,VOY-5274
V43514,R-00139931 RAIL 4,RAIL,0.0,0.0,VOY-7997
V43515,R-00139931 RAIL 5,RAIL,0.0,0.0,VOY-3283
V43516,TRK-44-ZZ ROAD 1,ROAD,0.0,0.0,VOY-6094
V43517,TRK-44-ZZ ROAD 2,ROAD,0.0,0.0,VOY-5563
V43518,TRK-44-ZZ ROAD 3,ROAD,0.0,0.0,VOY-7315
V43519,TRK-44-ZZ ROAD 4,ROAD,0.0,0.0,VOY-7385
V43520,TRK-44-ZZ ROAD 5,ROAD,0.0,0.0,VOY-8925
V43521,R-00140236 RAIL 1,RAIL,0.0,0.0,VOY-1700
V43522,R-00140236 RAIL 2,RAIL,0.0,0.0,VOY-5190
V43523,R-00140236 RAIL 3,RAIL,0.0,0.0,VOY-1288
V43524,R-00140236 RAIL 4,RAIL,0.0,0.0,VOY-4067
V43525,R-00140236 RAIL 5,RAIL,0.0,0.0,VOY-6143
V43526,TRK-52-SL ROAD 1,ROAD,0.0,0.0,VOY-2152
V43527,TRK-52-SL ROAD 2,ROAD,0.0,0.0,VOY-6891
V43528,TRK-52-SL ROAD 3,ROAD,0.0,0.0,VOY-8749
V43529,TRK-52-SL ROAD 4,ROAD,0.0,0.0,VOY-6390
V43530,TRK-52-SL ROAD 5,ROAD,0.0,0.0,VOY-4452
V43531,TRK-3-XV ROAD 1,ROAD,0.0,0.0,VOY-9959
V43532,TRK-3-XV ROAD 2,ROAD,0.0,0.0,VOY-4567
V43533,TRK-3-XV ROAD 3,ROAD,0.0,0.0,VOY-5094
V43534,TRK-3-XV ROAD 4,ROAD,0.0,0.0,VOY-2129
V43535,TRK-3-XV ROAD 5,ROAD,0.0,0.0,VOY-5310
V43536,TRK-48-QX ROAD 1,ROAD,0.0,0.0,VOY-1659
V43537,TRK-48-QX ROAD 2,ROAD,0.0,0.0,VOY-7857
V43538,TRK-48-QX ROAD 3,ROAD,0.0,0.0,VOY-3694
V43539,TRK-48-QX ROAD 4,ROAD,0.0,0.0,VOY-4716
V43540,TRK-48-QX ROAD 5,ROAD,0.0,0.0,VOY-4107
V43541,TRK-20-EE ROAD 1,ROAD,0.0,0.0,VOY-1348
V43542,TRK-20-EE ROAD 2,ROAD,0.0,0.0,VOY-2793
V43543,TRK-20-EE ROAD 3,ROAD,0.0,0.0,VOY-8060
V43544,TRK-20-EE ROAD 4,ROAD,0.0,0.0,VOY-3043
V43545,TRK-20-EE ROAD 5,ROAD,0.0,0.0,VOY-8248
V43546,TRK-68-BZ ROAD 1,ROAD,0.0,0.0,VOY-3496
V43547,TRK-68-BZ ROAD 2,ROAD,0.0,0.0,VOY-6609
V43548,TRK-68-BZ ROAD 3,ROAD,0.0,0.0,VOY-3914
V43549,TRK-68-BZ ROAD 4,ROAD,0.0,0.0,VOY-6553
V43550,TRK-68-BZ ROAD 5,ROAD,0.0,0.0,VOY-2377
V43551,TRK-25-LQ ROAD 1,ROAD,0.0,0.0,VOY-6979
V43552,TRK-25-LQ ROAD 2,ROAD,0.0,0.0,VOY-2847
V43553,TRK-25-LQ ROAD 3,ROAD,0.0,0.0,VOY-6341
V43554,TRK-25-LQ ROAD 4,ROAD,0.0,0.0,VOY-8701
V43555,TRK-25-LQ ROAD 5,ROAD,0.0,0.0,VOY-5219
V43556,TRK-84-SS ROAD 1,ROAD,0.0,0.0,VOY-3229
V43557,TRK-84-SS ROAD 2,ROAD,0.0,0.0,VOY-2424
V43558,TRK-84-SS ROAD 3,ROAD,0.0,0.0,VOY-5614
V43559,TRK-84-SS ROAD 4,ROAD,0.0,0.0,VOY-5126
V43560,TRK-84-SS ROAD 5,ROAD,0.0,0.0,VOY-8055
V43561,TRK-38-KV ROAD 1,ROAD,0.0,0.0,VOY-3858
V43562,TRK-38-KV ROAD 2,ROAD,0.0,0.0,VOY-4654
V43563,TRK-38-KV ROAD 3,ROAD,0.0,0.0,VOY-2046
V43564,TRK-38-KV ROAD 4,ROAD,0.0,0.0,VOY-1967
V43565,TRK-38-KV ROAD 5,ROAD,0.0,0.0,VOY-6493
V43566,TRK-98-OU ROAD 1,ROAD,0.0,0.0,VOY-1391
V43567,TRK-98-OU ROAD 2,ROAD,0.0,0.0,VOY-7582
V43568,TRK-98-OU ROAD 3,ROAD,0.0,0.0,VOY-8461
V43569,TRK-98-OU ROAD 4,ROAD,0.0,0.0,VOY-4766
V43570,TRK-98-OU ROAD 5,ROAD,0.0,0.0,VOY-8874
V43571,TRK-36-ZV ROAD 1,ROAD,0.0,0.0,VOY-4357
V43572,TRK-36-ZV ROAD 2,ROAD,0.0,0.0,VOY-2723
V43573,TRK-36-ZV ROAD 3,ROAD,0.0,0.0,VOY-6663
V43574,TRK-36-ZV ROAD 4,ROAD,0.0,0.0,VOY-9743
V43575,TRK-36-ZV ROAD 5,ROAD,0.0,0.0,VOY-1975
V43576,R-00144215 RAIL 1,RAIL,0.0,0.0,VOY-1967
V43577,R-00144215 RAIL 2,RAIL,0.0,0.0,VOY-8194
V43578,R-00144215 RAIL 3,RAIL,0.0,0.0,VOY-7221
V43579,R-00144215 RAIL 4,RAIL,0.0,0.0,VOY-3354
V43580,R-00144215 RAIL 5,RAIL,0.0,0.0,VOY-3354
V43581,TRK-71-TI ROAD 1,ROAD,0.0,0.0,VOY-4895
V43582,TRK-71-TI ROAD 2,ROAD,0.0,0.0,VOY-1112
V43583,TRK-71-TI ROAD 3,ROAD,0.0,0.0,VOY-4100
V43584,TRK-71-TI ROAD 4,ROAD,0.0,0.0,VOY-9719
V43585,TRK-71-TI ROAD 5,ROAD,0.0,0.0,VOY-9699
V43586,R-00144300 RAIL 1,RAIL,0.0,0.0,VOY-5799
V43587,R-00144300 RAIL 2,RAIL,0.0,0.0,VOY-7743
V43588,R-00144300 RAIL 3,RAIL,0.0,0.0,VOY-3786
V43589,R-00144300 RAIL 4,RAIL,0.0,0.0,VOY-4022
V43590,R-00144300 RAIL 5,RAIL,0.0,0.0,VOY-3163
V43591,TRK-57-AM ROAD 1,ROAD,0.0,0.0,VOY-2534
V43592,TRK-57-AM ROAD 2,ROAD,0.0,0.0,VOY-9331
V43593,TRK-57-AM ROAD 3,ROAD,0.0,0.0,VOY-9621
V43594,TRK-57-AM ROAD 4,ROAD,0.0,0.0,VOY-2758
V43595,TRK-57-AM ROAD 5,ROAD,0.0,0.0,VOY-2038
V43596,TRK-74-YU ROAD 1,ROAD,0.0,0.0,VOY-5872
V43597,TRK-74-YU ROAD 2,ROAD,0.0,0.0,VOY-7716
V43598,TRK-74-YU ROAD 3,ROAD,0.0,0.0,VOY-9983
V43599,TRK-74-YU ROAD 4,ROAD,0.0,0.0,VOY-6270
V43600,TRK-74-YU ROAD 5,ROAD,0.0,0.0,VOY-2766
V43601,R-00145225 RAIL 1,RAIL,0.0,0.0,VOY-9238
V43602,R-00145225 RAIL 2,RAIL,0.0,0.0,VOY-3418
V43603,R-00145225 RAIL 3,RAIL,0.0,0.0,VOY-7468
V43604,R-00145225 RAIL 4,RAIL,0.0,0.0,VOY-8266
V43605,R-00145225 RAIL 5,RAIL,0.0,0.0,VOY-2337
V43606,TRK-91-PV ROAD 1,ROAD,0.0,0.0,VOY-7135
V43607,TRK-91-PV ROAD 2,ROAD,0.0,0.0,VOY-8273
V43608,TRK-91-PV ROAD 3,ROAD,0.0,0.0,VOY-8481
V43609,TRK-91-PV ROAD 4,ROAD,0.0,0.0,VOY-5663
V43610,TRK-91-PV ROAD 5,ROAD,0.0,0.0,VOY-5938
V43611,TRK-32-OI ROAD 1,ROAD,0.0,0.0,VOY-4452
V43612,TRK-32-OI ROAD 2,ROAD,0.0,0.0,VOY-7701
V43613,TRK-32-OI ROAD 3,ROAD,0.0,0.0,VOY-4675
V43614,TRK-32-OI ROAD 4,ROAD,0.0,0.0,VOY-9169
V43615,TRK-32-OI ROAD 5,ROAD,0.0,0.0,VOY-3802
V43616,TRK-45-MU ROAD 1,ROAD,0.0,0.0,VOY-7279
V43617,TRK-45-MU ROAD 2,ROAD,0.0,0.0,VOY-3122
V43618,TRK-45-MU ROAD 3,ROAD,0.0,0.0,VOY-9865
V43619,TRK-45-MU ROAD 4,ROAD,0.0,0.0,VOY-4603
V43620,TRK-45-MU ROAD 5,ROAD,0.0,0.0,VOY-3242
V43621,R-00145909 RAIL 1,RAIL,0.0,0.0,VOY-7383
V43622,R-00145909 RAIL 2,RAIL,0.0,0.0,VOY-7712
V43623,R-00145909 RAIL 3,RAIL,0.0,0.0,VOY-2546
V43624,R-00145909 RAIL 4,RAIL,0.0,0.0,VOY-5593
V43625,R-00145909 RAIL 5,RAIL,0.0,0.0,VOY-8593
V43626,TRK-82-XV ROAD 1,ROAD,0.0,0.0,VOY-6993
V43627,TRK-82-XV ROAD 2,ROAD,0.0,0.0,VOY-7742
V43628,TRK-82-XV ROAD 3,ROAD,0.0,0.0,VOY-5930
V43629,TRK-82-XV ROAD 4,ROAD,0.0,0.0,VOY-3907
V43630,TRK-82-XV ROAD 5,ROAD,0.0,0.0,VOY-6176
V43631,R-00146489 RAIL 1,RAIL,0.0,0.0,VOY-6978
V43632,R-00146489 RAIL 2,RAIL,0.0,0.0,VOY-5185
V43633,R-00146489 RAIL 3,RAIL,0.0,0.0,VOY-6201
V43634,R-00146489 RAIL 4,RAIL,0.0,0.0,VOY-7312
V43635,R-00146489 RAIL 5,RAIL,0.0,0.0,VOY-6528
V43636,TRK-68-FS ROAD 1,ROAD,0.0,0.0,VOY-3477
V43637,TRK-68-FS ROAD 2,ROAD,0.0,0.0,VOY-4218
V43638,TRK-68-FS ROAD 3,ROAD,0.0,0.0,VOY-1852
V43639,TRK-68-FS ROAD 4,ROAD,0.0,0.0,VOY-5670
V43640,TRK-68-FS ROAD 5,ROAD,0.0,0.0,VOY-1312
V43641,R-00146713 RAIL 1,RAIL,0.0,0.0,VOY-2740
V43642,R-00146713 RAIL 2,RAIL,0.0,0.0,VOY-3392
V43643,R-00146713 RAIL 3,RAIL,0.0,0.0,VOY-9019
V43644,R-00146713 RAIL 4,RAIL,0.0,0.0,VOY-1771
V43645,R-00146713 RAIL 5,RAIL,0.0,0.0,VOY-3619
V43646,TRK-94-VA ROAD 1,ROAD,0.0,0.0,VOY-1155
V43647,TRK-94-VA ROAD 2,ROAD,0.0,0.0,VOY-9505
V43648,TRK-94-VA ROAD 3,ROAD,0.0,0.0,VOY-5214
V43649,TRK-94-VA ROAD 4,ROAD,0.0,0.0,VOY-4147
V43650,TRK-94-VA ROAD 5,ROAD,0.0,0.0,VOY-9316
V43651,R-00146916 RAIL 1,RAIL,0.0,0.0,VOY-8519
V43652,R-00146916 RAIL 2,RAIL,0.0,0.0,VOY-5901
V43653,R-00146916 RAIL 3,RAIL,0.0,0.0,VOY-4428
V43654,R-00146916 RAIL 4,RAIL,0.0,0.0,VOY-9375
V43655,R-00146916 RAIL 5,RAIL,0.0,0.0,VOY-5316
V43656,TRK-0-QI ROAD 1,ROAD,0.0,0.0,VOY-3520
V43657,TRK-0-QI ROAD 2,ROAD,0.0,0.0,VOY-6381
V43658,TRK-0-QI ROAD 3,ROAD,0.0,0.0,VOY-2803
V43659,TRK-0-QI ROAD 4,ROAD,0.0,0.0,VOY-2287
V43660,TRK-0-QI ROAD 5,ROAD,0.0,0.0,VOY-1030
V43661,R-00147106 RAIL 1,RAIL,0.0,0.0,VOY-3845
V43662,R-00147106 RAIL 2,RAIL,0.0,0.0,VOY-6854
V43663,R-00147106 RAIL 3,RAIL,0.0,0.0,VOY-3374
V43664,R-00147106 RAIL 4,RAIL,0.0,0.0,VOY-4514
V43665,R-00147106 RAIL 5,RAIL,0.0,0.0,VOY-9834
V43666,TRK-91-YP ROAD 1,ROAD,0.0,0.0,VOY-3245
V43667,TRK-91-YP ROAD 2,ROAD,0.0,0.0,VOY-9169
V43668,TRK-91-YP ROAD 3,ROAD,0.0,0.0,VOY-8492
